"url","create_date","title"
"https://github.com/failys/CAIRIS",2012-03-21,"Computer Aided Integration of Requirements and Information Security"
"https://github.com/fxtentacle/eQTL-GWT-Cassandra",2010-09-27,"This web application is based on Google Web Toolkit and Apache Cassandra and allows the user to dynamically investigate expression QTL and their associated gene position and locus."
"https://github.com/boyle/meagre-crowd",2010-12-13,"Performance testing for sparse matrix solvers"
"https://github.com/pc2/hetsched",2011-06-17,"Heterogeneous Scheduler"
"https://github.com/naoyam/physis",2011-06-07,"High-level framework for stencil computations"
"https://github.com/lamberta/html5-animation",2011-08-24,"Foundation HTML5 Animation with JavaScript example code and book exercises."
"https://github.com/davidwhogg/SelfCalibration",2012-03-24,"code and documents related to self-calibration and uber-calibration projects"
"https://github.com/nethoncho/Arduino-DHT22",2011-01-19,"Arduino library for the DHT22 humidity and temperature sensor"
"https://github.com/inet-framework/inet-doc",2010-09-21,"Manual for the INET Framework of OMNeT++"
"https://github.com/briandk/granovaGG",2011-01-06,"Bob Pruzek and Jim Helmreich's implementation of Elemental Graphics for Analysis of Variance"
"https://github.com/secgroup/xxblind",2012-07-23,"eXtremely fast data eXtraction via blind SQL injection"
"https://github.com/lh3/fermi",2012-01-06,"A WGS de novo assembler based on the FMD-index for large genomes"
"https://github.com/rterrabh/DCL",2012-03-28,"DCL, a dependency constraint language for Java"
"https://github.com/astatham/Bisulfite-seq-pipeline",2010-02-04,"A series of scripts to process Illumina Bisulfite-Seq Data"
"https://github.com/jbrown81/umcp",2010-10-05,"A set of Python programs used to calculate connectivity metrics from a variety of neuroimaging modalities including diffusion weighted MRI (DTI/DSI), fMRI, and structural MRI"
"https://github.com/turadg/ning-tools",2010-04-08,"Tools for collecting data from Ning sites"
"https://github.com/mirage/orm",2009-11-13,"Object Relational Mapper extension"
"https://github.com/simongog/sdsl",2012-03-22,"Succinct Data Structure Library"
"https://github.com/farr/mcmc-ocaml",2010-06-22,"OCaml Markov Chain Monte Carlo"
"https://github.com/nes1983/selenium-bench",2011-12-20,"Little helper script that benchmarks the Seaside Sushi store."
"https://github.com/shanest/OntologyCV",2010-08-10,"Files for a computational biology project to extract a cardiovascular ontology from Foundational Model of Anatomy and use it to label a left ventricle atlas and then locate regions of interest in experiments."
"https://github.com/cgrand/parsley",2009-09-07,"a DSL for creating total and truly incremental parsers in Clojure"
"https://github.com/cgrand/moustache",2009-05-11,"a micro web framework/internal DSL to wire Ring handlers and middlewares"
"https://github.com/larsgeorge/hbase-book",2010-08-12,"Contains the code used in the HBase: The Definitive Guide book."
"https://github.com/oliverhampton/Breakpoint-Primer-Design",2010-03-05,"Ruby scripts to generate breakpoint spanning primers for aberrant fusion PCR validation.  These scripts will generate Primer3 input sequences across two distinct genome annotations (in .lff format) . Primer3 is executed, results parsed, and subjected to InsilicoPCR to ensure that no amplicon is produced when applied to the normal genome."
"https://github.com/jstjohn/simseq",2010-11-24,"An illumina paired-end and mate-pair short read simulator. This project attempts to model as many of the quirks that exist in Illumina data as possible. Some of these quirks include the potential for chimeric reads, and non-biotinylated fragment pull down in mate-pair libraries . Additionally the program provides the ability to model both site and base specific error, and scripts are provided to train this error model on real datasets. My hope in creating this program is to generate as realistic data as possible to assist in assessing the accuracy of genome assembly tools."
"https://github.com/marcusps/TransPauli",2010-11-03,"A Python script for tracking the evolution of Pauli observables under Clifford transformation."
"https://github.com/brownie/cashlib",2010-05-24,"ZKPDL & cashlib: A language-based system for zero-knowledge proofs and electronic cash (e-cash). "
"https://github.com/ykulbak/ihbase",2010-04-16,"Indexed HBase. An extnestion of HBASE core which support faster scans at the expense of larger RAM consumption."
"https://github.com/specht/gpf",2010-04-21,"Genomic Peptide Finder"
"https://github.com/maximedenes/native-coq",2011-03-02,"Coq with native compilation, as well as machine integers and arrays !"
"https://github.com/tansey/social-learning",2011-11-05,"A demonstration of social learning applied in neuroevolution"
"https://github.com/duvenaud/warped-mixtures",2013-03-07,"Code for density estimation with nonparametric cluster shapes."
"https://github.com/PrimaryFeather/Starling-Framework",2011-07-24,"The GPU powered 2D Flash API"
"https://github.com/mgaertne/airport",2011-03-28,"Parking Lot calculator examples for ATDD by Example"
"https://github.com/jeetsukumaran/Ginkgo",2009-11-21,"Forward-time spatially-explicit agent-based simulations of phylogeographic history over dynamic landscapes and environments."
"https://github.com/bbcoimbra/compiler",2011-05-06,"PoC for my degree thesis"
"https://github.com/marionlb/JLM",2011-12-23,"Java Learning Machine"
"https://github.com/brasiliana/corisco",2011-01-10,"Corisco Platform for DSpace"
"https://github.com/noelg/symfony-demo",2010-02-17,"A shopping cart application built with Symfony 2"
"https://github.com/jonclayden/tractor",2011-08-05,"Magnetic resonance imaging and tractography with R"
"https://github.com/coreyflynn/GeneExpressMap",2010-09-20,"GeneExpressMap makes possible the rapid, three-dimensional analysis of multiplex fluorescent whole mount in situ hybridizartion (F-WMISH) data at single cell resolution. It relies on the assignment of F-WMISH signal to individual cells based on the proximity of cytoplasmic hybridization signal to cell nuclei. GeneExpress3D greatly extends the power of multiplex F-WMISH for analyzing patterns of gene expression and is a powerful tool for gene regulatory network analysis."
"https://github.com/jfinkels/equivalence",2010-02-26,"On the computational complexity of equivalence relations under kernel reductions"
"https://github.com/nje/jquery-tmpl",2010-03-08,"A templating plugin for jQuery."
"https://github.com/graydon/rust",2012-01-11,"Graydon's wip repo for rust, not the main repo. See mozilla/rust instead."
"https://github.com/micho/riverrun",2010-07-07,"A collective creation experiment"
"https://github.com/aleifer/dissertation",2011-08-29,"Andrew Leifer's Harvard Dissertation 2011"
"https://github.com/pdav/netmagis",2010-10-25,"Network Management Information System"
"https://github.com/RobertOrmandi/Gossip-Learning-Framework",2011-07-25,"This open source benchmarking framework allows you to build your own P2P learning algorithm and evaluate it in a simulated but realistic -- where you can model message delay, drop or churn -- networked environment. Moreover it contains the prototype implementations of some well-known machine learning algorithms like SVM and Logistic Regression."
"https://github.com/mbklein/availability-server",2010-03-05,"Thin availability layer for OSU Library's OPAC"
"https://github.com/hugobr/should-dsl",2012-02-13,"Should-DSL: Improve readability for should-style expectations"
"https://github.com/ChrisSalij/PageAnalyzer",2010-06-17,"The code for my Summer Research Internship at ODCSSS."
"https://github.com/d2rq/d2rq",2010-11-03,"Database to RDF mapping engine and SPARQL server"
"https://github.com/bryanhanson/ChemoSpec",2009-10-15,"R functions for the chemometric analysis of spectra"
"https://github.com/VGraupera/PhoneGap-Contacts-Sample",2009-11-13,"sample for upcoming book"
"https://github.com/northern-bites/nao-man",2008-07-24,"The Northern Bites' code base for RoboCup soccer competition on the Aldebaran Nao, Standard Platform League"
"https://github.com/nst/spyphone",2009-12-02,"This project shows the kind of data a rogue iPhone application can collect."
"https://github.com/colder/phantm",2009-11-04,"Static analysis using data-flow and type inference for PHP applications - Implemented in Scala"
"https://github.com/dankamongmen/wdp",2010-03-18,"LaTeX etc sources for various papers and writeups from GT MSCS, spring 2010 semester"
"https://github.com/gertvv/xpplan",2009-11-27,"XP planning using integer programming"
"https://github.com/mikejs/gridfs-fuse",2009-08-19,"A FUSE wrapper around MongoDB's GridFS"
"https://github.com/lucmoreau/OpenProvenanceModel",2009-10-20,"The overarching project of Java code related to the Open Provenance specifications."
"https://github.com/tonyg/rabbithub",2009-06-02,"Experimental RabbitMQ PubSubHubBub interface"
"https://github.com/bwallace/copd_db",2009-07-07,"open source application for real-time meta-analyses of genetic data pertaining to copd, in python and R."
"https://github.com/cbguder/aes-on-cuda",2009-01-13,"AES on CUDA"
"https://github.com/sydb/TEI-in-Libraries",2009-09-11,"Joint DLF TEI task force and TEI in Libraries SIG work space"
"https://github.com/caelum/rest-client",2009-10-13,"Um client rest para web."
"https://github.com/alexy/tfitter",2009-05-20,"tfitter crawler"
"https://github.com/robtweed/node-mdbm",2010-10-02,"node.js client for Global-based NoSQL database"
"https://github.com/simplegeo/python-oauth2",2009-10-21,"A fully tested, abstract interface to creating OAuth clients and servers."
"https://github.com/svenfuchs/rails-i18n",2008-07-31,"Repository for collecting Locale data for Ruby on Rails I18n as well as other interesting, Rails related I18n stuff"
"https://github.com/matthewbot/cbc",2010-02-27,"CBC Botball Controller"
"https://github.com/chemhack/jsmoleditor",2009-03-21,"JavaScript based molecule structure editor"
"https://github.com/nmatzke/biopython",2009-04-02,"Nick Matzke's git mirror of the Biopython CVS repository, for GSoC 2009 project: BioGeography module for biopython"
"https://github.com/appcelerator/KitchenSink",2010-02-26,"Titanium Mobile Kitchen Sink Demo"
"https://github.com/cboettig/Comparative-Phylogenetics",2010-03-14,"Research and Methods Development in Comparative Phylogenetics"
"https://github.com/antoniogarrote/semantic_rest",2009-04-12,"toolkit for the creation of semantic restful web services"
"https://github.com/jquery/jquery",2009-04-03,"jQuery JavaScript Library"
"https://github.com/cumorc/cumorc",2010-09-27,"CUDA Multiclass Object Recognition"
"https://github.com/projectblacklight/blacklight",2009-10-30,"Blacklight provides a discovery interface for any Solr (http://lucene.apache.org/solr) index."
"https://github.com/singpolyma/mnemonicode",2009-03-27,"Fork of http://tothink.com/mnemonic/"
"https://github.com/DAddYE/web-frameworks-benchmark",2010-04-06,"Padrino, Merb, Rails3, Sinatra and ramaze benchmark"
"https://github.com/rhz/conan",2010-11-18,"C++/Python library for the generation, inference and analysis of complex networks"
"https://github.com/GreenGroup/RMG-Java",2010-02-25,"The Java version of RMG: Reaction Mechanism Generator"
"https://github.com/EladElrom/eladlib",2010-01-28,"This collection is Elad Elrom's private library of Adobe Action Script 3.0 APIs for Adobe Flex and AIR. "
"https://github.com/jeroenh/Pynt",2010-03-11,"Python NDL Toolkit"
"https://github.com/chanwit/jdyn",2010-09-15,"Invokedynamic Related Stuff"
"https://github.com/Manticore/beclab",2013-12-17,"A rewrite of the original beclab."
"https://github.com/arrayexpress/ae-interface",2010-03-03,"ArrayExpress Archive Web Interface"
"https://github.com/inet-framework/inet",2009-01-22,"INET framework for the OMNeT++ discrete event simulator"
"https://github.com/singingfish/Text-TranscriptMiner",2009-10-14,"Libraries for managing and analyzing qualitative data, text transcripts of audio and video mainly."
"https://github.com/singingfish/Text-TranscriptMiner-Web",2009-12-29,"Web front end for Text::TranscriptMiner"
"https://github.com/tibbe/event",2009-05-28,"A Haskell event notification library"
"https://github.com/paradigmatic/CxALite",2009-09-01,"Lightweight middleware for coupling multi-scale and multi-science models."
"https://github.com/kbak/lkc",2010-05-29,"The project aims at improving usability of the Linux kernel configuration tools"
"https://github.com/memcached/memcached",2009-04-24,"memcached development tree"
"https://github.com/wjwwood/au-proteus",2010-04-12,"Auburn University Proteus Project"
"https://github.com/christian/Rho",2010-07-06,"Recommender Engine using Matrix Factorization"
"https://github.com/haqu/tweejump",2009-05-01,"iPhone game"
"https://github.com/joshsh/laboratory",2010-02-15,"A space for small or experimental projects."
"https://github.com/nibrahim/Devious-machinations",2010-04-02,"A repository to store the project I'm creating for APAC Pycon. A clone of a subset of Jeff Tunnel's TIM"
"https://github.com/jkooker/VirtualConductor",2010-02-18,"UCSD ECE 285 Project: Demonstration of Head Tracking and Gesture Recognition, With 3D Audio"
"https://github.com/jschementi/ironrubymvc",2008-10-24,"Write ASP.NET MVC application in Ruby"
"https://github.com/drewbourne/hamcrest-as3",2008-12-18,"Port of hamcrest to ActionScript 3,  a library of matcher objects (also known as constraints or predicates) allowing 'match' rules to be defined declaratively, to be used in other frameworks. Typical scenarios include testing frameworks, mocking libraries and UI validation rules."
"https://github.com/kstone/LEVEL",2010-03-08,"LEVEL: Listening To Everyone’s Voice Enhances Learning"
"https://github.com/pboothe/Lispy-Animator",2009-10-23,"Drawing Trees and Animating Tree Changes"
"https://github.com/adriaanm/scala",2011-12-01,"The Scala programming language"
"https://github.com/markbates/cover_me",2010-08-13,"An RCov-esque coverage tool for Ruby 1.9"
"https://github.com/hampos/DeciBell",2010-03-02,"DeciBell is an Object - Relation database mapper for Java"
"https://github.com/Kaelig/Project-Starter",2010-02-23,"DEPRECATED, DO NOT USE — File tree, css and jquery for html ready projects"
"https://github.com/ornediaz/wsnpy",2010-01-11,"Python simulator of a wireless sensor network"
"https://github.com/gawbul/gcat",2011-06-30,"Genome Comparison and Analysis Toolkit"
"https://github.com/ckaestne/TypeChef",2010-05-01,"Type checking ifdef variability"
"https://github.com/mark-watson/java_practical_semantic_web",2010-03-25,"Code examples for my book ""Practical Semantic Web Programming (Java, Scala, Clojure, and JRuby Edition)"
"https://github.com/njbartlett/Extensions2Services",2009-10-20,"Integration layer for Eclipse Extensions to use OSGi Services"
"https://github.com/sinelaw/graphui",2009-12-14,"A visual graph editor, with automatic layout"
"https://github.com/batterseapower/supercompilation-by-evaluation",2010-07-05,"Supercompilation by Evaluation: archived for posterity. See http://github.com/batterseapower/chsc for the latest developments."
"https://github.com/dorchard/ypnos",2011-05-02,"EDSL for Stencil Computations in Haskell"
"https://github.com/gjherbiet/sharc",2010-03-26,"Sharper Heuristic for Assignment of Robust Communities"
"https://github.com/davebryson/beepbeep",2008-12-12,"BeepBeep is a simple web application framework for Mochiweb inspired by Rails and Merb"
"https://github.com/ezod/adolphus",2010-08-23,"Multi-camera system coverage modeling suite."
"https://github.com/mit-carbon/flat-combining",2010-09-13,"Traditional data-structure designs, whether lock-based or lock-free, provide parallelism via fine grained synchronization among threads. Flat Combining is a new, efficient synchronization paradigm based on coarse locking."
"https://github.com/malaria-atlas-project/mbg-world",2009-03-04,"MAP's P. falciparum cartography code"
"https://github.com/deeplearningais/CUV",2010-04-20,"Matrix library for CUDA in C++ and Python"
"https://github.com/sebastiaanvisser/islay",2010-01-24,"A generic approach to datatype persistency in Haskell."
"https://github.com/sebastiaanvisser/msc-thesis",2009-02-13,"MSc Thesis project Utrecht University + wgp10 paper."
"https://github.com/jepst/CloudHaskell",2011-02-14,"A distributed computing framework for Haskell"
"https://github.com/mobility-fw/mf-opp4",2009-02-10,"Mobility Framework for OMNeT++ 4"
"https://github.com/rennhak/keyposes",2009-09-05,"Keyposes is a software which extracts certain ""Key motions"" from input streams which classify as ""Keyposes""."
"https://github.com/cgueret/LinkedData-QA",2011-04-19,"Playing around analysis of Linked Data"
"https://github.com/LATC/24-7-platform",2011-05-18,"24/7 Interlinking Platform"
"https://github.com/basho/rebar",2010-04-16,"ATTENTION: Please find the canonical repository here: "
"https://github.com/jebstuart/researchtools",2010-10-25,"Random scripts made for my research"
"https://github.com/bwlewis/R-Websockets",2014-03-01,"HTML 5 Websockets implementation for R"
"https://github.com/micknoise/Maximilian",2011-08-23,"C++ Audio and Music DSP Library"
"https://github.com/themattharris/tmhOAuth",2010-08-26,"An OAuth 1.0A library written in PHP"
"https://github.com/teleyinex/jarifa",2010-06-09,"Jarifa (a.k.a OGM) is a system for grid computing on organizational resources, using BOINC."
"https://github.com/zivy/LSQRRecipes",2011-02-24,"Least Squares Recipes for Parameter Estimation"
"https://github.com/cgueret/SemanticXO",2010-12-16,"Project about adding Semantic Web tools into the XO laptop"
"https://github.com/tbehailu/MIPS-Simulator",2013-10-11,"MIPS Instruction Set Emulator"
"https://github.com/bwhite/hadoopy",2009-10-18,"Python MapReduce library written in Cython. Visit us in #hadoopy on freenode.  See the link below for documentation and tutorials."
"https://github.com/klbostee/dumbo",2008-06-14,"Python module that allows one to easily write and run Hadoop programs."
"https://github.com/mono/monotouch-bindings",2010-10-01,"A collection of third party bindings for MonoTouch"
"https://github.com/whilethis/Super-Checkout",2011-11-13,"The initial project from the book ""Pro iOS 5 Tools"""
"https://github.com/capistrano/capistrano",2009-02-26,"Remote multi-server automation tool"
"https://github.com/bholley/maul",2010-10-19,"A Machine Learning approach to User-Agent parsing"
"https://github.com/dnewcome/jstle",2010-04-24,"Jstle is a terse javascript  RDF serialization language"
"https://github.com/webr3/js3",2010-11-19,"An insane integration of RDF in to ECMAScript-262 V5 (Javascript)"
"https://github.com/CardinalPath/gas",2012-01-25,"Google Analytics on Steroids. A Google Analytics implementation with more power features."
"https://github.com/jayunit100/RudolF",2011-09-26,"(inactive and unmaintained) A set of loosely coupled machine learning, data-mining and bioinformatics applications in a broad range of functional languages."
"https://github.com/josephwright/biblatex-nature",2013-04-25,"A biblatex implementation of the Nature bibliography style"
"https://github.com/WinVector/Locality-Sensitive-Hashing-Example",2011-12-23,"Simple example of Locality Sensitive Hashing"
"https://github.com/diwi/dLibs",2011-04-21,"processing/java - kinect library"
"https://github.com/shiffman/libfreenect",2010-12-17,"Just working on Processing library here"
"https://github.com/DataMap13/DataMap",2012-10-17,"DataMap Senior Design Project"
"https://github.com/kyleroche/Professional_iOS_AugmentedReality",2011-08-22,"Professional iOS Augmented Reality book (Apress). Code samples"
"https://github.com/ideashower/sharekit",2010-07-06,"Drop in sharing features for all iPhone and iPad apps"
"https://github.com/CoreMedia/jangaroo-tools",2010-09-21,"AS3 w/o Flash Plugin"
"https://github.com/spad12/GPU_Nubeam",2011-12-04,"GPU Port of NUBEAM"
"https://github.com/CBCJVM/python-pathfinding",2011-02-09,"A pathfinding system, currently written in Jython compatible Python, with a goal to eventually be ported to Java and integrated with CBCJVM."
"https://github.com/jhammond/lltop",2010-11-19,"Lustre load monitor with batch scheduler integration"
"https://github.com/prefuse/Flare",2010-08-04,"Flare is an ActionScript library for creating visualizations that run in the Adobe Flash Player. From basic charts and graphs to complex interactive graphics, the toolkit supports data management, visual encoding, animation, and interaction techniques. "
"https://github.com/josephwright/biblatex-ieee",2013-04-26,"A biblatex implementation of the IEEE bibliography style"
"https://github.com/facebook/facebook-ios-sdk",2010-06-24,"Use the Facebook SDK for iOS to integrate with Facebook, help build engaging social apps, and get more installs."
"https://github.com/Gurpartap/GSTwitPicEngine",2010-06-29,"Objective C wrapper around TwitPic's OAuth and OAuth Echo API with OAuthConsumer Lib. Deprecated."
"https://github.com/JuliaLang/julia",2011-04-21,"The Julia Language: A fresh approach to technical computing."
"https://github.com/puppetlabs/puppet",2010-09-14,"Server automation framework and application"
"https://github.com/lucapinello/mim",2011-09-26,"Motif Independent Metric"
"https://github.com/tatemae/capret",2011-07-22,"Analytics for OER"
"https://github.com/macmade/OpenCV-iOS",2011-04-02,"OpenCV (Open Source Computer Vision) is a library of programming functions for real time computer vision. This project is a port of the OpenCV library for Apple iOS. It includes two XCode projects: one for iPhone, the other one for iPad."
"https://github.com/phaedon/ohiio",2011-10-25,"Haskell binding to the OpenImageIO library"
"https://github.com/devinross/tapkulibrary",2009-07-03,"tap + haiku = tapku, a well crafted open source iOS framework"
"https://github.com/packetlss/android-locdump",2011-04-21,"android location service cache dumper"
"https://github.com/gowalla/AFNetworking",2011-11-11,"AFNetworking Has a New Home: https://github.com/AFNetworking/AFNetworking"
"https://github.com/mongodb/mongo-snippets",2009-03-10,"snippets of code that might be useful"
"https://github.com/bmeurer/ocaml-experimental",2011-08-18,"Various experimental changes to OCaml."
"https://github.com/bmeurer/ocamljit2",2011-06-15,"Just-In-Time compiler for the OCaml byte-code runtime."
"https://github.com/maylson/Waveit-Web-Player",2011-07-11,"A web player for Ogre3D."
"https://github.com/westonruter/webforms2",2010-11-07,"Web Forms 2.0 Cross-Browser Implementation"
"https://github.com/wangd/SciDB-HDF5",2011-01-18,"A basic loader of HDF5 files into SciDB"
"https://github.com/jronallo/mead",2010-08-10,"Metadata from Encoded Archival Description"
"https://github.com/jedbrown/dohp",2008-08-28,"dual order hp finite element"
"https://github.com/sbadia/gdeploy",2011-03-28,"Deploy gLite on Grid'5000"
"https://github.com/jnraber/Hades",2011-07-25,"Windows driver for profiling and debugging ring 3 applications"
"https://github.com/kaler/CrashKit",2010-08-11,"CrashKit catches uncaught exceptions, traps signals, and sends them to developers by email or straight to your bug database."
"https://github.com/davidmeyer/lig",2009-07-07,"lig is a tool that  can be used to query the LISP mapping database"
"https://github.com/sidelab/prowebapps-code",2013-08-23,"Code Samples from the Pro Android Web Apps Apress Book"
"https://github.com/astraw/stdeb",2009-01-29,"produces Debian source packages from Python packages (see README.rst for full documentation)"
"https://github.com/benthor/remotty",2011-06-19,"Expose a PTTY to file descriptors/sockets to provide network-agnostik rsh/rlogin functionality. Use case: CurveCP remote shell."
"https://github.com/benthor/stdxput2dev",2011-07-04,"create a linux tunnel device forwarding to and from stdout and stdin"
"https://github.com/kdudka/predator",2010-03-31,"A Separation Logic-Based GCC Plug-in for Checking Manipulation of Dynamic Data Structures"
"https://github.com/miksago/node-websocket-server",2010-04-12,"[DEPRECATED] A WebSocket server written in low-level node.js, should be 90-100% spec compatible."
"https://github.com/tepperly/MixDown",2011-02-01,"Meta-build tool for managing collections of third-party libraries"
"https://github.com/puppetlabs/mcollective-plugins",2010-11-25,"Marionette Collective Plugins"
"https://github.com/abraham/twitteroauth",2009-02-14,"The first PHP Library to support OAuth for Twitter's REST API"
"https://github.com/zac/iphonearkit",2009-09-08,"An Objective-C augmented reality kit for iPhone."
"https://github.com/childebr/MassStruct",2011-05-20,"This repository contains the source files to the MassStruct approach."
"https://github.com/yihui/Rd2roxygen",2010-11-27,"Convert Rd to roxygen documentation"
"https://github.com/Salaboy/emergency-service-drools-app",2010-11-23,"Emergency Service Drools Application"
"https://github.com/sbadame/Memeograph",2010-01-27,"A Java debugger that will create memory graphs of a running java program"
"https://github.com/mortenthansen/tinyos",2010-09-29,"Morten's Public TinyOS Tree"
"https://github.com/andrei-lihu/Eva2-AL",2012-01-09,"A fork of Java EvA2 from the University of Tuebingen. This variant has disagreements for PSO and genetic algorithms."
"https://github.com/matsusato3/4rd-spec-repo",2011-02-11,"4rd protocol spec document repository for the 4rd design team"
"https://github.com/spacelis/tcrawl",2011-05-02,"A crawler for App APIs of any kinds"
"https://github.com/puppetlabs/puppet-module-tool",2010-05-18,"DEPRECATED: the tool has been moved into core as of Puppet 2.7.12 and will no longer be maintained here. Raise bugs for the new tool in the project below under the category 'module tool'."
"https://github.com/cloudera/sqoop",2010-03-27,"Sqoop has moved to Apache!"
"https://github.com/tnine/Datanucleus-Cassandra-Plugin",2010-07-06,"A plugin for datanucleus and cassandra"
"https://github.com/petedoyle/android-support-v4-googlemaps",2011-03-08,"A port of the Android Compatibility package which makes FragmentActivity extend MapActivity.  This is a hack to make it possible to use a MapView in a Fragment."
"https://github.com/UNC-Libraries/Curators-Workbench",2011-01-07,"The Curator's Workbench is an extensible digital collection and appraisal tool for the desktop.  It is designed to acquire and process batch data efficiently while giving the user control over work flow."
"https://github.com/Lythimus/PARSES",2010-11-23,"PARSES: A Pipeline for Analysis of RNA-Sequencing Exogenous Sequences, is a pipeline constructed from existing sequence analysis tools that allows the user to interrogate RNA-Sequencing experiments for possible biological contamination or the presence of exogenous sequences that may shed light on other factors influencing an organism's condition. Built upon Rake, PARSES allows data simple analysis of RNA-Sequencing data in an automated and repeatable fashion. Usability, logging, and versatility are the keynotes of this pipeline."
"https://github.com/csmiller/EMIRGE",2011-04-21,"EMIRGE reconstructs full length ribosomal genes from short read sequencing data."
"https://github.com/semantic-im/sim-server",2010-11-04,"Semantic Instrumentation and Monitoring - Server Module"
"https://github.com/nickstenning/annotator",2009-07-19,"READ ME: Please see okfn's fork, which is now the primary development fork."
"https://github.com/antelopeusersgroup/antelope_contrib",2009-03-08,"Contributed code for the Antelope Environmental Monitoring System from BRTT, Inc. (http://www.brtt.com)"
"https://github.com/jhbadger/Newick-ruby",2010-03-17,"Routines for manipulating Newick Format phylogenetic trees in Ruby"
"https://github.com/mmbell/Airborne-Radar-QC",2011-07-07,"Quality control for airborne tail Doppler radar"
"https://github.com/facebook/facebook-android-sdk",2010-05-10,"Use the Facebook SDK for Android to integrate with Facebook, help build engaging social apps, and get more installs.aging social apps, and get more users."
"https://github.com/alexis-roche/variational_sampler",2012-09-05,"A python package that implements Gaussian approximation of multivariate distributions using variational sampling (intended to supersede scikits.infer)."
"https://github.com/sestoft/C5",2011-04-15,"C5 generic collection library for C#/.NET"
"https://github.com/github/gollum",2013-12-04,"Unsupported — use https://github.com/gollum/gollum!"
"https://github.com/sharpton/PhylOTU",2010-09-07,"PhylOTU identifies microbial OTUs from metagenomic data"
"https://github.com/fletcher/peg-multimarkdown",2010-11-11,"An implementation of MultiMarkdown in C, using a PEG grammar - a fork of jgm's peg-markdown. No longer under active development - see MMD 4."
"https://github.com/mzsanford/twitter-text-rb",2010-01-16,"The canonical version of this library can now be found at @twitter/twitter-text-rb"
"https://github.com/schoeberl/leros",2011-03-20,"A Tiny Processor Core"
"https://github.com/kmarkus/rFSM",2011-03-01,"rFSM is a lightweight Statechart implementation in Lua"
"https://github.com/rocky/remake",2008-10-21,"GNU Make debugger"
"https://github.com/logang/neuroparser",2012-03-05,"Sparse and structured methods for supervised and unsupervised learning on large neuroimaging data"
"https://github.com/mzajac/FSCB",2011-03-28,"font-sensitive corpus builder"
"https://github.com/alcortes-uc3m/netqos",2010-11-08,"Synthetic File System to Publish NIC Selection Criteria on Multihomed Devices"
"https://github.com/allenwb/jsmirrors",2011-04-21,"A prototype mirrors-based refection system for JavaScript"
"https://github.com/ProjectCCNx/ccnx",2009-09-17,"Content Centric Networking (CCNx) - Project CCNx™ is an open source project exploring the next step in networking, based on one fundamental architectural change: replacing named hosts with named content as the primary abstraction.  "
"https://github.com/zblair/QSimpleTickerGraph",2011-08-12,"A very simple ticker graph widget, similar to the widget used for ""CPU Usage History"" in the Windows Task Manager."
"https://github.com/sorccu/cufon",2008-11-04,"Fast text replacement with canvas and VML - no Flash or images required."
"https://github.com/akisaarinen/smartdiet",2011-11-02,"SmartDiet analysis toolkit for Android"
"https://github.com/borismus/crowdforge",2011-02-01,"Django framework for crowdsourcing complex tasks using MTurk"
"https://github.com/EthanHeilman/MD6_diffp",2011-09-21,"./diffp -- Differential Pattern Search Program for MD6. This software is used to reestablish the differential resistance of MD6. It uses a classification system of differential weight patterns that allows us to extend previous analysis to prove that MD6 is resistant to differential cryptanalysis. Our analysis allows us to more than double the security margin of MD6 against differential attacks. See Restoring the Differential Resistance of MD6 (http://eprint.iacr.org/2011/374)."
"https://github.com/diva/diva-distribution",2010-04-02,"OpenSim + addons. This is the content that gets distributed in the d2 project."
"https://github.com/unboxed/icuke",2010-04-21,"Integration testing for iPhone applications with Cucumber"
"https://github.com/chb/smart_sample_patients",2011-02-24,"Utilities to generate sample data as SMArt RDF"
"https://github.com/behas/ese2edm",2011-03-03,"A collection of ruby scripts that should make Europeana Linked-Data ready"
"https://github.com/couchbase/geocouch",2011-03-03,"GeoCouch, a spatial index for CouchDB"
"https://github.com/bhaibeka/predictionet",2011-02-01,"This package contains a set of functions related to network inference combining genomic data and prior information extracted from biomedical literature and structured biological databases.The main function is able to generate networks using bayesian or regression-based inference methods; while the former is limited to < 100 of variables, the latter may infer network with hundreds of variables. Several statistics at the edge and node levels have been implemented (edge stability, predictive ability of each node, ...) in order to help the user to focus on high quality subnetworks. Ultimately, this package is used in the 'Predictive Networks' web application developed by the Dana-Farber Cancer Institute in collaboration with Entagen"
"https://github.com/mobilesensing-usc/MovementTrackr",2011-04-22,"Records accelerometer, gyroscope and GPS data and displays the data."
"https://github.com/Machx/Xcode-Keyboard-Shortcuts",2011-03-10,"A Git Repo for storing the Xcode Keyboard Shortcuts as well as being able to keep track of forks"
"https://github.com/samuraraujo/SERIMI-RDF-Interlinking",2011-06-22,"SERIMI approach for RDF Interlinking"
"https://github.com/ginatrapani/ThinkUp",2009-06-06,"ThinkUp gives you insights into your social networking activity on Twitter, Facebook, Foursquare, Google+, and beyond."
"https://github.com/mleibman/SlickGrid",2009-12-17,"A lightning fast JavaScript grid/spreadsheet"
"https://github.com/JosuaKrause/Bubble-Sets",2011-07-19,"An implementation of bubble sets without the use of external libraries."
"https://github.com/ilya-klyuchnikov/mrsc",2011-04-23,"A toolkit for building multi-result supercompilers"
"https://github.com/Sohl-Dickstein/Minimum-Probability-Flow-Learning",2010-11-27,"Matlab code implementing Minimum Probability Flow Learning."
